direction,model,group,u_pred
pbmc10k_to_pbmc5k,scvi_matched,correct,0.004939734935760498
pbmc10k_to_pbmc5k,scvi_matched,correct,0.18276357650756836
pbmc10k_to_pbmc5k,scvi_matched,correct,0.3802453279495239
pbmc10k_to_pbmc5k,scvi_matched,correct,0.3122735619544983
pbmc10k_to_pbmc5k,scvi_matched,correct,0.3194383978843689
pbmc10k_to_pbmc5k,scvi_matched,correct,0.011744976043701172
pbmc10k_to_pbmc5k,scvi_matched,correct,0.001620650291442871
pbmc10k_to_pbmc5k,scvi_matched,correct,0.02869194746017456
pbmc10k_to_pbmc5k,scvi_matched,correct,0.18625551462173462
pbmc10k_to_pbmc5k,scvi_matched,correct,0.39767277240753174
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0037775039672851562
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0032402873039245605
pbmc10k_to_pbmc5k,scvi_matched,correct,0.2258949875831604
pbmc10k_to_pbmc5k,scvi_matched,correct,0.2900961637496948
pbmc10k_to_pbmc5k,scvi_matched,correct,0.3875412940979004
pbmc10k_to_pbmc5k,scvi_matched,correct,0.00024253129959106445
pbmc10k_to_pbmc5k,scvi_matched,correct,0.053386569023132324
pbmc10k_to_pbmc5k,scvi_matched,correct,0.21303635835647583
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0006951093673706055
pbmc10k_to_pbmc5k,scvi_matched,correct,0.00018042325973510742
pbmc10k_to_pbmc5k,scvi_matched,correct,0.001933276653289795
pbmc10k_to_pbmc5k,scvi_matched,correct,0.4738532304763794
pbmc10k_to_pbmc5k,scvi_matched,correct,0.32954859733581543
pbmc10k_to_pbmc5k,scvi_matched,correct,0.015540599822998047
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0013489127159118652
pbmc10k_to_pbmc5k,scvi_matched,correct,0.002567112445831299
pbmc10k_to_pbmc5k,scvi_matched,correct,0.15948599576950073
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0010088086128234863
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0034069418907165527
pbmc10k_to_pbmc5k,scvi_matched,correct,0.003961324691772461
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0019361376762390137
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0020464658737182617
pbmc10k_to_pbmc5k,scvi_matched,correct,0.08706831932067871
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0030964016914367676
pbmc10k_to_pbmc5k,scvi_matched,correct,0.14466023445129395
pbmc10k_to_pbmc5k,scvi_matched,correct,0.1386784315109253
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0003756284713745117
pbmc10k_to_pbmc5k,scvi_matched,correct,0.007316529750823975
pbmc10k_to_pbmc5k,scvi_matched,correct,0.00011599063873291016
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0008556842803955078
pbmc10k_to_pbmc5k,scvi_matched,correct,0.005913972854614258
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0056119561195373535
pbmc10k_to_pbmc5k,scvi_matched,correct,0.005242288112640381
pbmc10k_to_pbmc5k,scvi_matched,correct,0.006598532199859619
pbmc10k_to_pbmc5k,scvi_matched,correct,0.0007023811340332031
pbmc10k_to_pbmc5k,scvi_matched,correct,0.077578604221344
pbmc10k_to_pbmc5k,scvi_matched,correct,0.3357682228088379
pbmc10k_to_pbmc5k,scvi_matched,correct,0.4209662675857544
pbmc10k_to_pbmc5k,scvi_matched,correct,0.15977835655212402
pbmc10k_to_pbmc5k,scvi_matched,correct,0.009754776954650879
pbmc10k_to_pbmc5k,scvi_matched,correct,0.008531808853149414
pbmc10k_to_pbmc5k,scvi_matched,correct,0.16478866338729858
pbmc10k_to_pbmc5k,scvi_matched,correct,0.11787372827529907
pbmc10k_to_pbmc5k,scvi_matched,correct,0.670839786529541
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.05135875940322876
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.46975213289260864
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.07581359148025513
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.043216824531555176
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5391370058059692
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.37379515171051025
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.31758004426956177
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.38871318101882935
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.03524363040924072
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.18727022409439087
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.18047857284545898
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.46404385566711426
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.25360578298568726
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.26708972454071045
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4760901927947998
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.34796565771102905
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.30468952655792236
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2955567240715027
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4832846522331238
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.16746920347213745
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.35364896059036255
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.18916696310043335
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.47236084938049316
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5069994926452637
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6492136716842651
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.18333518505096436
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.033275485038757324
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.243638813495636
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4041231870651245
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.16392076015472412
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.43756622076034546
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.45460188388824463
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3269438147544861
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.25499653816223145
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.33999305963516235
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.48038023710250854
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.10308915376663208
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5761185884475708
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.13452857732772827
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.35906344652175903
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.02274346351623535
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3202943801879883
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4509851932525635
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.0640750527381897
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4052409529685974
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1833844780921936
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.442249596118927
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.49472516775131226
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1877971887588501
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4879492521286011
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5262495279312134
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6609786748886108
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.268965482711792
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3814011216163635
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.49039775133132935
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4404284358024597
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.32708674669265747
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6644032597541809
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4569965600967407
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3273066282272339
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.053338706493377686
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4683714509010315
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.47956061363220215
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6030951738357544
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5349727869033813
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.23667973279953003
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3866041302680969
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.30895739793777466
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.12863564491271973
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2923787236213684
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.39557647705078125
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.18146157264709473
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3491818308830261
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5260125994682312
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.12654584646224976
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.38691937923431396
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5825406312942505
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.17532694339752197
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6233302354812622
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.29194873571395874
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.43975549936294556
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4912855625152588
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.19879615306854248
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5976735353469849
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.06705933809280396
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5542245507240295
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.34620988368988037
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4532080888748169
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1306048035621643
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3709615468978882
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3901010751724243
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5241791605949402
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.41186439990997314
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.521989107131958
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.14112412929534912
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2112288475036621
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.45579665899276733
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.556415319442749
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.42643558979034424
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5092012882232666
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2531896233558655
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.17965590953826904
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2676772475242615
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3483085036277771
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6275423169136047
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3864797353744507
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.014794766902923584
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4496568441390991
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4666683077812195
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2722715139389038
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6286242604255676
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.041152238845825195
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.05580341815948486
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.43372803926467896
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.48186182975769043
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.15701812505722046
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3783493638038635
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.33590394258499146
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.19079864025115967
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4752376079559326
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.13177567720413208
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4834586977958679
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5040691494941711
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6488761305809021
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3105706572532654
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.36178261041641235
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.49706995487213135
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.01198112964630127
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5418421030044556
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.34014981985092163
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5120671987533569
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.010865867137908936
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3110939860343933
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4626464247703552
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6606341600418091
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.03999203443527222
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.28028303384780884
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.42220574617385864
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5729368925094604
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.37813496589660645
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3789106607437134
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.348243772983551
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1261972188949585
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.30026817321777344
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.03638255596160889
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5247265100479126
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.12040716409683228
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5795667171478271
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4668172597885132
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.17417645454406738
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2747001051902771
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3648737668991089
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1504717469215393
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.44165974855422974
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.34505796432495117
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.02780914306640625
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4041929841041565
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.11410081386566162
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.030634403228759766
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.7782108187675476
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5187112092971802
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5124638080596924
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.542589545249939
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5199601650238037
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.46986448764801025
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5606675744056702
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6699032187461853
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.41285794973373413
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.19859236478805542
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5174473524093628
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.49918073415756226
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3717827796936035
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.31967687606811523
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4527548551559448
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4658854007720947
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.22880852222442627
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.45356500148773193
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2480717897415161
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.520500659942627
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5931429862976074
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4743698835372925
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1581568717956543
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3162198066711426
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.18261897563934326
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5558664798736572
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5810225009918213
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1773242950439453
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5087004899978638
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.03643190860748291
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.39059948921203613
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.28242427110671997
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.29529517889022827
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.50499027967453
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5509241223335266
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5418567657470703
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3262874484062195
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5731461048126221
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.40151387453079224
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.23403984308242798
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.39530158042907715
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3163301944732666
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.693853497505188
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6545385122299194
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1429271101951599
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.11545288562774658
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4793418049812317
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.088326096534729
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.37114059925079346
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5134230852127075
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5573363900184631
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4709845185279846
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.08837395906448364
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5055542588233948
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.10245031118392944
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.374300479888916
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4211898446083069
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3838309645652771
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.13347530364990234
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.16870319843292236
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.04933422803878784
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.19057303667068481
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4886733293533325
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.5215299129486084
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.22678053379058838
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3112562894821167
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.007931113243103027
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.2916802167892456
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.49028247594833374
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.18405860662460327
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.1224471926689148
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.39657604694366455
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6924675703048706
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.6329928636550903
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.4585644006729126
pbmc10k_to_pbmc5k,scvi_matched,incorrect,0.3002971410751343
pbmc10k_to_pbmc5k,totalvi,correct,0.004827558994293213
pbmc10k_to_pbmc5k,totalvi,correct,0.01831871271133423
pbmc10k_to_pbmc5k,totalvi,correct,0.020217716693878174
pbmc10k_to_pbmc5k,totalvi,correct,0.20211005210876465
pbmc10k_to_pbmc5k,totalvi,correct,0.16507750749588013
pbmc10k_to_pbmc5k,totalvi,correct,0.13128513097763062
pbmc10k_to_pbmc5k,totalvi,correct,0.05291247367858887
pbmc10k_to_pbmc5k,totalvi,correct,0.4197946786880493
pbmc10k_to_pbmc5k,totalvi,correct,0.027804315090179443
pbmc10k_to_pbmc5k,totalvi,correct,0.009177684783935547
pbmc10k_to_pbmc5k,totalvi,correct,0.12638384103775024
pbmc10k_to_pbmc5k,totalvi,correct,0.036737263202667236
pbmc10k_to_pbmc5k,totalvi,correct,0.12171876430511475
pbmc10k_to_pbmc5k,totalvi,correct,0.09663182497024536
pbmc10k_to_pbmc5k,totalvi,correct,0.0025599002838134766
pbmc10k_to_pbmc5k,totalvi,correct,0.006348907947540283
pbmc10k_to_pbmc5k,totalvi,correct,0.3661031723022461
pbmc10k_to_pbmc5k,totalvi,correct,0.09095656871795654
pbmc10k_to_pbmc5k,totalvi,correct,0.0010023713111877441
pbmc10k_to_pbmc5k,totalvi,correct,0.1352289319038391
pbmc10k_to_pbmc5k,totalvi,correct,0.24467569589614868
pbmc10k_to_pbmc5k,totalvi,correct,0.002193152904510498
pbmc10k_to_pbmc5k,totalvi,correct,0.014413654804229736
pbmc10k_to_pbmc5k,totalvi,correct,0.3881050944328308
pbmc10k_to_pbmc5k,totalvi,correct,0.004491448402404785
pbmc10k_to_pbmc5k,totalvi,correct,0.012302696704864502
pbmc10k_to_pbmc5k,totalvi,correct,0.00576937198638916
pbmc10k_to_pbmc5k,totalvi,correct,0.364388108253479
pbmc10k_to_pbmc5k,totalvi,correct,0.006184697151184082
pbmc10k_to_pbmc5k,totalvi,correct,0.4206869602203369
pbmc10k_to_pbmc5k,totalvi,correct,0.14217060804367065
pbmc10k_to_pbmc5k,totalvi,correct,0.1545093059539795
pbmc10k_to_pbmc5k,totalvi,correct,0.019066154956817627
pbmc10k_to_pbmc5k,totalvi,correct,0.00498276948928833
pbmc10k_to_pbmc5k,totalvi,correct,0.1360950469970703
pbmc10k_to_pbmc5k,totalvi,correct,0.017397642135620117
pbmc10k_to_pbmc5k,totalvi,correct,0.018806159496307373
pbmc10k_to_pbmc5k,totalvi,correct,0.002199828624725342
pbmc10k_to_pbmc5k,totalvi,correct,0.29463887214660645
pbmc10k_to_pbmc5k,totalvi,correct,0.00145035982131958
pbmc10k_to_pbmc5k,totalvi,correct,0.003341197967529297
pbmc10k_to_pbmc5k,totalvi,correct,0.10037904977798462
pbmc10k_to_pbmc5k,totalvi,correct,0.1520879864692688
pbmc10k_to_pbmc5k,totalvi,correct,0.12280654907226562
pbmc10k_to_pbmc5k,totalvi,correct,0.014851987361907959
pbmc10k_to_pbmc5k,totalvi,correct,0.014226973056793213
pbmc10k_to_pbmc5k,totalvi,correct,0.031258344650268555
pbmc10k_to_pbmc5k,totalvi,correct,0.0006885528564453125
pbmc10k_to_pbmc5k,totalvi,correct,0.38314688205718994
pbmc10k_to_pbmc5k,totalvi,correct,0.3144151568412781
pbmc10k_to_pbmc5k,totalvi,correct,0.39985936880111694
pbmc10k_to_pbmc5k,totalvi,correct,0.33235472440719604
pbmc10k_to_pbmc5k,totalvi,correct,5.733966827392578e-05
pbmc10k_to_pbmc5k,totalvi,correct,0.01134335994720459
pbmc10k_to_pbmc5k,totalvi,correct,0.12335032224655151
pbmc10k_to_pbmc5k,totalvi,correct,0.00583040714263916
pbmc10k_to_pbmc5k,totalvi,correct,0.5873291492462158
pbmc10k_to_pbmc5k,totalvi,correct,0.1142575740814209
pbmc10k_to_pbmc5k,totalvi,correct,0.009007155895233154
pbmc10k_to_pbmc5k,totalvi,correct,0.0016016364097595215
pbmc10k_to_pbmc5k,totalvi,correct,0.6370017528533936
pbmc10k_to_pbmc5k,totalvi,correct,0.06972610950469971
pbmc10k_to_pbmc5k,totalvi,correct,0.4083152413368225
pbmc10k_to_pbmc5k,totalvi,correct,0.02020639181137085
pbmc10k_to_pbmc5k,totalvi,correct,0.18368548154830933
pbmc10k_to_pbmc5k,totalvi,correct,0.22783935070037842
pbmc10k_to_pbmc5k,totalvi,correct,0.008195638656616211
pbmc10k_to_pbmc5k,totalvi,correct,0.17854028940200806
pbmc10k_to_pbmc5k,totalvi,correct,0.08173888921737671
pbmc10k_to_pbmc5k,totalvi,correct,0.33639758825302124
pbmc10k_to_pbmc5k,totalvi,correct,0.05413222312927246
pbmc10k_to_pbmc5k,totalvi,correct,0.00036537647247314453
pbmc10k_to_pbmc5k,totalvi,correct,0.10545629262924194
pbmc10k_to_pbmc5k,totalvi,correct,0.005408227443695068
pbmc10k_to_pbmc5k,totalvi,correct,0.03310847282409668
pbmc10k_to_pbmc5k,totalvi,correct,0.004065394401550293
pbmc10k_to_pbmc5k,totalvi,correct,0.11045467853546143
pbmc10k_to_pbmc5k,totalvi,correct,0.44698798656463623
pbmc10k_to_pbmc5k,totalvi,correct,0.03923743963241577
pbmc10k_to_pbmc5k,totalvi,correct,0.4795665144920349
pbmc10k_to_pbmc5k,totalvi,correct,0.05922400951385498
pbmc10k_to_pbmc5k,totalvi,correct,0.000682830810546875
pbmc10k_to_pbmc5k,totalvi,correct,0.056360602378845215
pbmc10k_to_pbmc5k,totalvi,correct,0.002273380756378174
pbmc10k_to_pbmc5k,totalvi,correct,0.05080676078796387
pbmc10k_to_pbmc5k,totalvi,correct,0.043614864349365234
pbmc10k_to_pbmc5k,totalvi,correct,0.42206209897994995
pbmc10k_to_pbmc5k,totalvi,correct,0.04276096820831299
pbmc10k_to_pbmc5k,totalvi,correct,0.0028264522552490234
pbmc10k_to_pbmc5k,totalvi,correct,0.5208747386932373
pbmc10k_to_pbmc5k,totalvi,correct,0.002322375774383545
pbmc10k_to_pbmc5k,totalvi,correct,0.01910996437072754
pbmc10k_to_pbmc5k,totalvi,correct,0.15701109170913696
pbmc10k_to_pbmc5k,totalvi,correct,0.3857049345970154
pbmc10k_to_pbmc5k,totalvi,correct,0.009363353252410889
pbmc10k_to_pbmc5k,totalvi,correct,0.007460653781890869
pbmc10k_to_pbmc5k,totalvi,correct,0.14916247129440308
pbmc10k_to_pbmc5k,totalvi,correct,0.07934993505477905
pbmc10k_to_pbmc5k,totalvi,correct,0.00047528743743896484
pbmc10k_to_pbmc5k,totalvi,correct,0.10757088661193848
pbmc10k_to_pbmc5k,totalvi,correct,0.00887995958328247
pbmc10k_to_pbmc5k,totalvi,correct,0.007876455783843994
